EmployerName,EmployeeID,ContributionAmount,ContributionDate,PlanID
Employer_31,1515,391.99,2024-09-18,P0030
Employer_44,3045,1270.09,2023-03-01,P0023
Employer_25,2863,1233.2,2023-04-22,P0047
Employer_40,3212,940.31,2024-08-08,P0052
Employer_13,3974,1004.57,2025-01-17,P0019
Employer_4,1932,1283.65,2024-10-06,P0039
Employer_46,2663,1208.64,2024-06-25,P0041
Employer_14,1556,811.1,2023-03-31,P0036
Employer_13,2671,1779.82,2024-05-10,P0006
Employer_27,3727,1368.55,2025-01-11,P0023
Employer_6,1992,490.27,2024-12-06,P0010
Employer_17,2628,707.82,2024-09-11,P0035
Employer_36,2691,1596.97,2025-03-18,P0021
Employer_40,1756,298.6,2024-12-24,P0032
Employer_49,2104,1525.44,2023-10-22,P0060
Employer_35,2270,781.8,2024-03-13,P0030
Employer_17,3902,1148.21,2024-09-15,P0033
Employer_41,3540,633.06,2023-11-21,P0006
Employer_2,1648,1974.27,2023-09-23,P0005
Employer_13,2409,1821.1,2024-06-22,P0055
Employer_2,1991,1864.05,2024-08-11,P0015
Employer_28,2330,451.07,2024-09-30,P0057
Employer_43,1627,1699.21,2023-12-29,P0043
Employer_26,3672,1117.25,2023-05-13,P0052
Employer_22,3590,1444.93,2024-09-21,P0025
Employer_47,3054,513.26,2024-07-30,P0013
Employer_43,2949,1452.77,2024-05-23,P0006
Employer_3,1953,1837.11,2024-06-16,P0037
Employer_35,3562,608.21,2025-01-16,P0002
Employer_12,2842,543.38,2024-10-09,P0017
Employer_24,3802,298.39,2024-05-24,P0024
Employer_5,3120,606.93,2024-05-19,P0012
Employer_20,1009,1118.01,2025-04-07,P0044
Employer_39,2596,1682.16,2023-07-04,P0054
Employer_39,3609,629.72,2024-09-16,P0014
Employer_13,1121,1280.17,2023-08-27,P0007
Employer_41,1686,1011.22,2024-12-26,P0054
Employer_45,3009,648.3,2023-10-25,P0026
Employer_12,3560,1069.68,2023-07-18,P0032
Employer_13,1440,419.13,2023-01-02,P0029
Employer_10,3749,1315.2,2023-05-02,P0046
Employer_33,1590,319.76,2023-01-25,P0039
Employer_40,2368,1488.86,2024-04-21,P0009
Employer_16,2989,437.65,2024-10-02,P0014
Employer_45,2361,1996.5,2025-03-26,P0053
Employer_35,2207,1664.98,2023-05-01,P0017
Employer_3,3114,753.3,2025-01-25,P0049
Employer_5,3064,909.79,2023-08-01,P0025
Employer_26,2406,592.46,2025-03-29,P0053
Employer_11,3415,1557.52,2024-09-22,P0030
Employer_7,3951,823.38,2024-02-29,P0045
Employer_10,2339,1534.85,2024-02-28,P0029
Employer_42,2520,134.96,2023-02-16,P0059
Employer_34,3768,357.68,2023-12-08,P0029
Employer_3,2576,793.45,2023-12-25,P0018
Employer_8,1907,306.93,2024-07-27,P0031
Employer_31,3520,1242.14,2025-04-05,P0019
Employer_11,1114,196.58,2024-10-14,P0017
Employer_45,3147,1733.55,2023-08-06,P0006
Employer_7,3485,1546.49,2023-01-12,P0012
Employer_45,2368,510.89,2024-10-17,P0038
Employer_2,3396,1019.2,2023-07-26,P0003
Employer_6,1138,958.44,2024-12-07,P0047
Employer_41,1827,1477.24,2023-10-16,P0035
Employer_32,3371,862.87,2023-09-18,P0055
Employer_20,1845,162.58,2025-03-20,P0047
Employer_34,3341,620.1,2023-03-11,P0033
Employer_50,2980,985.77,2023-11-12,P0053
Employer_16,2552,1951.54,2023-11-04,P0029
Employer_25,2315,1774.2,2024-06-02,P0003
Employer_12,1073,444.67,2024-07-17,P0005
Employer_7,1483,1474.22,2023-11-28,P0059
Employer_39,1015,1879.97,2025-02-24,P0014
Employer_17,2549,116.71,2023-01-07,P0036
Employer_45,2359,1469.8,2023-04-27,P0054
Employer_11,3840,972.73,2024-12-03,P0028
Employer_6,2896,1392.45,2023-12-08,P0041
Employer_23,3563,1250.62,2023-12-16,P0032
Employer_27,3972,1970.86,2024-02-10,P0018
Employer_46,2150,648.75,2025-01-11,P0042
Employer_6,3871,1593.67,2024-08-05,P0040
Employer_38,3565,545.82,2024-09-22,P0013
Employer_2,1128,927.66,2023-01-30,P0002
Employer_22,1510,1953.22,2023-06-29,P0052
Employer_20,1422,1555.66,2023-07-18,P0025
Employer_25,3432,700.06,2023-12-05,P0020
Employer_15,2906,1276.8,2023-12-13,P0007
Employer_49,1231,194.41,2024-11-19,P0011
Employer_29,1958,606.15,2024-05-05,P0005
Employer_8,1824,1464.94,2024-04-30,P0029
Employer_37,1064,1183.18,2025-03-27,P0018
Employer_49,1832,992.38,2023-02-06,P0008
Employer_33,1614,1412.66,2024-10-23,P0027
Employer_22,3028,857.07,2023-05-20,P0058
Employer_50,1800,149.7,2024-05-08,P0042
Employer_47,2967,937.95,2023-06-09,P0002
Employer_5,1277,1814.05,2024-10-04,P0035
Employer_39,3013,1727.57,2024-04-16,P0026
Employer_18,2717,877.09,2024-07-03,P0023
Employer_38,3413,142.22,2023-12-10,P0005
Employer_37,3563,1308.98,2024-04-18,P0016
Employer_30,2238,1508.27,2025-03-13,P0042
Employer_31,3486,659.06,2025-04-13,P0011
Employer_10,1427,1005.66,2024-02-28,P0019
Employer_15,3776,1984.53,2025-01-30,P0016
Employer_42,3443,1195.05,2023-02-27,P0032
Employer_48,2524,767.04,2024-06-17,P0012
Employer_44,2486,1292.23,2023-11-03,P0002
Employer_18,1585,442.04,2024-08-01,P0043
Employer_23,1374,478.58,2025-01-12,P0022
Employer_33,2523,1857.36,2024-11-25,P0026
Employer_16,3995,554.48,2023-11-20,P0033
Employer_38,1092,690.5,2024-07-22,P0024
Employer_35,2600,1133.18,2024-07-02,P0005
Employer_34,3368,1809.42,2023-01-20,P0021
Employer_28,1913,1584.75,2023-08-02,P0046
Employer_2,2345,183.19,2024-08-14,P0018
Employer_30,2840,1416.76,2024-12-02,P0039
Employer_13,2301,1057.72,2023-12-06,P0005
Employer_41,2621,1003.55,2025-03-29,P0008
Employer_16,2561,1413.96,2025-03-25,P0021
Employer_5,2753,472.84,2023-12-29,P0047
Employer_28,2416,1964.83,2023-03-09,P0057
Employer_39,3964,1326.08,2023-06-02,P0005
Employer_45,1094,794.75,2023-10-15,P0013
Employer_20,2779,1240.38,2023-02-01,P0019
Employer_24,1958,511.29,2023-12-14,P0029
Employer_27,2130,1304.3,2024-01-20,P0002
Employer_30,2413,153.61,2024-10-03,P0037
Employer_45,2783,748.25,2024-07-01,P0026
Employer_27,3118,1520.28,2023-06-19,P0029
Employer_26,1663,1635.16,2024-08-07,P0058
Employer_7,1968,580.55,2024-09-12,P0005
Employer_42,3634,1124.88,2024-02-03,P0032
Employer_47,3774,1104.14,2023-07-11,P0038
Employer_38,3415,900.77,2024-09-01,P0048
Employer_5,3098,534.02,2023-04-30,P0002
Employer_23,2166,1436.13,2025-03-12,P0005
Employer_28,2571,579.49,2025-02-08,P0047
Employer_34,2523,1830.95,2023-11-12,P0033
Employer_15,1987,1104.15,2024-12-23,P0051
Employer_32,3307,1753.91,2023-11-19,P0035
Employer_26,2225,652.41,2024-12-27,P0019
Employer_48,2208,1633.45,2023-02-02,P0015
Employer_31,3205,315.96,2023-10-06,P0035
Employer_19,1098,1556.98,2024-02-28,P0008
Employer_9,3288,835.2,2023-03-30,P0047
Employer_29,2514,992.98,2024-05-23,P0001
Employer_39,1201,416.93,2023-09-01,P0038
Employer_4,1633,135.39,2024-01-16,P0022
Employer_3,1745,1365.78,2024-04-07,P0017
Employer_29,1489,1216.66,2025-04-29,P0016
Employer_11,1578,1282.61,2023-11-06,P0045
Employer_33,3574,584.5,2023-08-10,P0001
Employer_38,1272,554.63,2024-06-21,P0003
Employer_11,2242,1677.56,2023-11-06,P0056
Employer_27,1785,1546.38,2023-06-29,P0006
Employer_33,1452,739.9,2023-04-25,P0052
Employer_21,2175,1311.83,2024-01-19,P0053
Employer_39,3394,1673.49,2025-03-14,P0058
Employer_31,1815,1788.78,2023-02-08,P0003
Employer_38,1413,111.03,2025-03-07,P0047
Employer_46,2550,1645.58,2023-07-26,P0030
Employer_2,1430,765.75,2023-04-05,P0047
Employer_27,3426,1464.92,2024-03-30,P0011
Employer_36,1894,805.66,2024-06-02,P0027
Employer_11,3475,1251.87,2023-01-26,P0022
Employer_47,2946,1328.89,2025-03-29,P0006
Employer_18,2107,869.49,2024-05-09,P0038
Employer_1,1191,1074.29,2024-05-27,P0041
Employer_35,1040,1480.0,2023-06-07,P0046
Employer_35,2887,1004.98,2023-07-14,P0031
Employer_31,2859,126.56,2023-12-15,P0058
Employer_28,2796,124.52,2024-05-10,P0043
Employer_39,2332,1356.49,2025-01-20,P0056
Employer_1,1135,1709.75,2024-06-20,P0006
Employer_25,2813,1592.02,2023-11-14,P0050
Employer_43,1105,689.76,2025-03-05,P0020
Employer_38,1518,995.14,2023-12-02,P0047
Employer_20,2941,544.91,2023-05-27,P0054
Employer_3,3861,1979.38,2025-02-26,P0041
Employer_2,2565,594.96,2023-04-11,P0011
Employer_18,1125,890.9,2025-04-21,P0002
Employer_44,3447,1394.15,2024-06-12,P0031
Employer_10,3126,1764.43,2024-11-23,P0038
Employer_5,1388,197.8,2023-05-16,P0026
Employer_9,2558,671.94,2023-07-30,P0027
Employer_2,2724,1181.07,2025-01-11,P0058
Employer_34,3121,1274.79,2023-02-07,P0058
Employer_38,2028,233.05,2024-04-15,P0055
Employer_31,2942,1361.75,2024-02-01,P0046
Employer_10,1081,1103.32,2024-12-31,P0046
Employer_50,2560,1672.49,2024-06-18,P0031
Employer_12,1775,522.16,2023-04-29,P0024
Employer_36,1277,470.55,2023-01-05,P0013
Employer_21,3887,1607.34,2023-11-15,P0025
Employer_49,2878,1437.35,2023-02-15,P0037
Employer_47,3271,1604.18,2024-12-04,P0041
Employer_6,2607,1585.67,2024-08-31,P0025
Employer_48,1605,297.6,2023-03-31,P0029
Employer_49,3066,629.31,2023-12-08,P0031
Employer_3,1639,594.16,2024-04-23,P0043
Employer_10,2789,1875.72,2023-02-17,P0039
Employer_5,2756,1026.19,2023-04-16,P0002
Employer_46,2366,311.01,2024-06-17,P0056
Employer_26,3144,650.2,2025-02-23,P0012
Employer_21,1174,1756.61,2024-11-05,P0005
Employer_45,2376,1709.43,2025-02-02,P0027
Employer_26,1347,1810.65,2023-11-16,P0056
Employer_38,1000,838.2,2023-01-24,P0034
Employer_44,1062,1318.55,2024-08-14,P0014
Employer_26,2783,628.53,2025-02-15,P0007
Employer_8,1225,443.57,2023-11-16,P0037
Employer_5,3470,141.61,2024-10-16,P0036
Employer_15,2042,524.54,2023-08-03,P0010
Employer_16,3078,1248.31,2023-11-25,P0029
Employer_1,1844,1818.0,2023-07-25,P0016
Employer_16,3680,353.5,2023-07-17,P0038
Employer_37,1023,1844.22,2023-10-21,P0021
Employer_3,3884,756.23,2023-10-11,P0038
Employer_47,2234,910.97,2024-06-29,P0041
Employer_31,2984,793.46,2023-11-23,P0033
Employer_13,1160,876.36,2025-03-02,P0029
Employer_16,2278,592.47,2024-03-27,P0048
Employer_43,2594,1427.35,2024-11-18,P0059
Employer_21,3161,1540.55,2023-05-01,P0017
Employer_2,3551,1663.91,2023-10-07,P0013
Employer_27,2952,748.45,2023-06-02,P0006
Employer_38,2695,1552.79,2023-06-11,P0002
Employer_26,1954,1311.58,2023-10-08,P0008
Employer_38,1356,1920.04,2023-04-28,P0055
Employer_46,3216,907.09,2023-01-16,P0054
Employer_25,1968,1985.39,2024-09-29,P0032
Employer_11,1241,1506.75,2024-07-27,P0036
Employer_8,1138,1574.93,2024-06-10,P0009
Employer_8,3144,148.84,2023-04-15,P0023
Employer_33,1146,1045.06,2023-07-31,P0007
Employer_7,2080,1103.84,2024-07-09,P0031
Employer_38,2065,177.14,2023-12-25,P0021
Employer_21,3913,693.05,2024-07-16,P0001
Employer_8,1542,1915.72,2023-11-23,P0046
Employer_21,1691,909.61,2023-10-05,P0002
Employer_20,2025,454.73,2023-05-25,P0040
Employer_8,2161,1075.34,2024-12-22,P0011
Employer_46,2640,164.15,2025-04-03,P0037
Employer_31,3951,1080.38,2023-10-18,P0018
Employer_50,1729,1229.11,2024-08-10,P0044
Employer_29,3378,779.62,2023-09-08,P0053
Employer_48,3664,1548.89,2023-06-25,P0024
Employer_9,1403,357.86,2023-03-14,P0052
Employer_15,3555,1768.55,2023-11-15,P0019
Employer_30,2939,1915.35,2024-09-19,P0005
Employer_26,2150,102.35,2023-12-13,P0029
Employer_10,2735,1701.17,2024-07-07,P0039
Employer_29,2038,1061.6,2024-03-30,P0002
Employer_16,3273,976.67,2023-02-21,P0017
Employer_36,3912,553.49,2023-05-14,P0045
Employer_20,1744,949.92,2023-01-30,P0011
Employer_45,3540,1905.81,2024-04-27,P0037
Employer_37,1318,500.5,2024-11-22,P0013
Employer_22,2242,440.18,2023-02-21,P0029
Employer_7,1772,559.6,2023-04-19,P0055
Employer_23,2916,1148.48,2024-01-28,P0032
Employer_41,3499,1867.57,2023-02-25,P0045
Employer_40,1943,1190.38,2023-03-30,P0040
Employer_29,3895,562.62,2024-03-12,P0043
Employer_16,3014,936.86,2024-02-06,P0008
Employer_38,2213,841.76,2023-07-03,P0010
Employer_28,3931,188.48,2024-12-22,P0025
Employer_48,1418,1070.22,2024-09-02,P0059
Employer_38,1864,339.41,2024-08-29,P0011
Employer_31,1788,1700.26,2024-10-06,P0028
Employer_14,2871,1143.03,2024-12-07,P0033
Employer_33,1494,1704.75,2024-12-17,P0039
Employer_9,2062,1916.48,2024-04-01,P0026
Employer_27,3209,1892.06,2024-09-23,P0008
Employer_24,3025,290.82,2023-12-31,P0038
Employer_13,3168,1895.15,2023-11-16,P0026
Employer_26,3446,1611.92,2023-12-07,P0032
Employer_29,2985,1577.55,2025-04-17,P0046
Employer_49,1727,271.24,2023-07-22,P0028
Employer_43,1560,441.08,2024-12-31,P0052
Employer_28,3651,1952.81,2025-02-15,P0007
Employer_28,2152,505.4,2024-11-17,P0035
Employer_8,1539,421.2,2025-04-08,P0002
Employer_23,3403,788.47,2024-06-30,P0022
Employer_29,1659,1835.38,2023-03-22,P0050
Employer_5,3479,1004.77,2025-02-12,P0022
Employer_42,2863,1849.11,2025-02-21,P0058
Employer_7,3610,735.24,2024-04-21,P0003
Employer_42,2450,530.4,2024-08-04,P0046
Employer_36,1816,1040.89,2023-05-15,P0050
Employer_41,2944,1269.41,2023-04-06,P0045
Employer_27,3758,843.85,2025-04-12,P0008
Employer_46,2215,757.46,2025-04-01,P0004
Employer_2,1011,514.31,2024-12-16,P0015
Employer_25,3286,622.51,2024-04-24,P0044
Employer_9,2895,1378.92,2023-04-10,P0046
Employer_27,3500,802.76,2024-04-11,P0052
Employer_1,3430,251.54,2023-11-14,P0039
Employer_23,3829,362.5,2024-12-01,P0056
Employer_10,1047,807.52,2024-10-21,P0012
Employer_42,3364,1856.55,2024-12-28,P0029
Employer_25,3256,820.16,2025-02-23,P0009
Employer_3,2570,215.22,2024-04-21,P0042
Employer_6,1576,894.19,2024-04-26,P0040
Employer_6,3362,1370.75,2023-08-26,P0020
Employer_2,1753,1227.83,2023-08-18,P0034
Employer_18,2059,629.73,2023-05-28,P0026
Employer_23,3962,1407.37,2024-09-23,P0048
Employer_2,3802,1298.19,2023-09-22,P0021
Employer_12,1553,427.13,2024-01-08,P0023
Employer_22,1402,408.08,2024-02-06,P0018
Employer_37,2130,1139.65,2023-07-07,P0052
Employer_20,3086,1352.93,2024-12-17,P0054
Employer_39,3628,1927.63,2024-11-12,P0024
Employer_24,3227,901.67,2023-12-05,P0042
Employer_48,3059,1553.38,2025-03-18,P0029
Employer_20,3990,321.39,2023-11-29,P0038
Employer_1,1547,1790.26,2024-04-09,P0038
Employer_1,2149,1302.9,2024-05-14,P0054
Employer_17,1062,1295.16,2023-01-31,P0052
Employer_1,1843,370.64,2023-03-08,P0013
Employer_45,2008,175.21,2024-05-01,P0032
Employer_30,2842,1432.75,2023-04-26,P0019
Employer_41,3031,322.41,2023-12-26,P0017
Employer_47,2322,341.24,2024-05-05,P0002
Employer_3,3081,456.25,2024-04-17,P0018
Employer_46,1751,285.72,2023-06-24,P0058
Employer_11,1048,1288.25,2023-10-17,P0039
Employer_24,1657,901.81,2025-02-25,P0027
Employer_22,2660,605.58,2023-12-23,P0014
Employer_44,1700,937.42,2024-09-10,P0054
Employer_45,2080,1703.87,2024-08-11,P0015
Employer_26,3156,1861.45,2023-05-11,P0008
Employer_13,2540,1026.2,2024-06-04,P0009
Employer_1,3071,1176.83,2023-04-16,P0021
Employer_24,3268,588.68,2024-02-20,P0043
Employer_10,2983,1075.84,2025-04-17,P0035
Employer_35,1314,1521.43,2025-01-01,P0052
Employer_24,3341,1035.06,2025-03-26,P0014
Employer_28,2700,673.94,2023-04-20,P0027
Employer_36,2017,1205.87,2023-11-30,P0008
Employer_16,1637,1898.65,2024-07-23,P0035
Employer_40,3314,1787.17,2024-10-27,P0018
Employer_16,3135,1561.56,2023-03-14,P0055
Employer_17,3502,624.8,2025-03-22,P0014
Employer_15,2649,558.96,2023-11-06,P0052
Employer_16,3804,1693.22,2024-06-29,P0008
Employer_15,3478,444.5,2024-04-17,P0049
Employer_34,2775,1250.66,2024-02-15,P0008
Employer_11,2966,933.97,2024-08-27,P0037
Employer_1,3958,989.17,2024-02-28,P0044
Employer_15,2963,963.63,2023-09-02,P0002
Employer_26,2767,1809.91,2024-09-27,P0017
Employer_4,1241,265.48,2023-09-07,P0013
Employer_43,1701,1587.51,2024-07-15,P0054
Employer_5,3949,1686.52,2023-06-12,P0014
Employer_35,1740,1891.47,2024-05-08,P0041
Employer_13,3113,959.94,2024-01-29,P0041
Employer_10,3425,1050.12,2023-03-09,P0009
Employer_11,3435,1926.46,2023-12-15,P0027
Employer_18,2814,971.06,2023-08-02,P0020
Employer_34,1780,1056.74,2025-04-13,P0038
Employer_39,3256,731.28,2024-12-11,P0012
Employer_41,1015,160.09,2024-08-28,P0042
Employer_42,1985,922.8,2024-03-17,P0022
Employer_50,1366,1344.67,2025-03-14,P0037
Employer_23,3827,1410.9,2024-03-21,P0050
Employer_7,2252,112.37,2024-08-03,P0039
Employer_39,3487,1622.0,2025-03-17,P0031
Employer_3,1689,1035.59,2023-12-17,P0013
Employer_12,2059,1089.42,2024-07-11,P0001
Employer_7,1846,1927.31,2024-12-11,P0038
Employer_49,1421,640.48,2023-08-30,P0053
Employer_26,2643,1547.14,2023-06-27,P0053
Employer_33,2212,1192.07,2024-11-09,P0040
Employer_37,1607,1431.52,2024-11-16,P0009
Employer_48,2338,893.85,2023-03-21,P0039
Employer_15,1019,630.49,2025-01-27,P0010
Employer_2,1675,1137.64,2024-12-29,P0029
Employer_41,1381,812.39,2024-08-10,P0040
Employer_7,1608,523.53,2024-05-13,P0030
Employer_32,3190,1694.55,2023-04-28,P0002
Employer_4,1061,1004.08,2024-08-29,P0018
Employer_20,2265,1709.9,2024-09-02,P0028
Employer_50,3285,1000.66,2024-04-19,P0047
Employer_36,2154,1157.92,2023-11-30,P0032
Employer_32,2628,1991.03,2024-07-22,P0024
Employer_28,2626,1907.86,2023-04-10,P0038
Employer_13,2146,616.21,2025-04-21,P0056
Employer_1,2463,1750.45,2024-03-31,P0014
Employer_35,1926,841.77,2023-06-30,P0025
Employer_48,3389,235.37,2023-11-12,P0025
Employer_30,2442,1193.98,2024-02-20,P0032
Employer_36,2653,1956.4,2023-03-13,P0027
Employer_25,3502,1951.2,2024-09-04,P0054
Employer_16,1281,340.28,2023-04-22,P0032
Employer_19,1885,1565.35,2024-12-02,P0056
Employer_1,2024,1625.38,2025-04-13,P0031
Employer_5,1722,800.62,2024-09-02,P0050
Employer_22,2798,1351.33,2025-02-28,P0024
Employer_24,2235,1027.5,2025-04-19,P0035
Employer_43,1086,533.0,2024-01-24,P0030
Employer_45,1664,1546.4,2023-12-02,P0033
Employer_37,1861,599.23,2024-05-21,P0055
Employer_36,2722,746.85,2024-10-22,P0033
Employer_36,3108,461.03,2024-11-07,P0046
Employer_4,3844,1466.62,2023-03-04,P0027
Employer_36,3142,971.58,2023-04-03,P0033
Employer_18,1785,942.41,2023-08-11,P0033
Employer_50,2576,1248.67,2025-04-16,P0004
Employer_16,2667,398.8,2023-05-23,P0030
Employer_41,3344,1806.49,2024-08-17,P0044
Employer_18,1693,983.71,2025-02-12,P0015
Employer_22,3446,796.4,2024-10-13,P0029
Employer_2,3993,340.71,2025-04-09,P0028
Employer_21,2254,419.11,2023-01-01,P0032
Employer_36,1533,1848.68,2025-02-14,P0036
Employer_44,1401,967.57,2023-05-31,P0030
Employer_39,1129,1472.15,2024-11-07,P0042
Employer_47,3339,252.98,2023-06-02,P0043
Employer_39,1275,1322.58,2024-04-08,P0038
Employer_29,3959,1850.89,2024-06-28,P0060
Employer_26,2858,669.93,2023-10-26,P0042
Employer_21,3973,1200.37,2024-02-04,P0012
Employer_17,1054,1886.42,2024-09-22,P0003
Employer_16,3786,1466.71,2024-08-14,P0015
Employer_31,1764,218.42,2024-04-02,P0048
Employer_9,2220,819.6,2023-07-20,P0010
Employer_31,1641,262.97,2023-07-30,P0022
Employer_14,2847,1736.5,2024-11-28,P0023
Employer_49,1723,1281.16,2023-11-21,P0011
Employer_37,2213,1917.13,2023-11-03,P0016
Employer_2,1801,137.54,2024-08-06,P0049
Employer_48,1737,903.87,2025-03-24,P0046
Employer_46,1757,298.29,2024-11-26,P0016
Employer_14,2591,765.93,2023-11-08,P0014
Employer_33,3614,407.58,2024-03-21,P0006
Employer_35,2299,724.71,2025-01-05,P0042
Employer_39,2841,1656.6,2023-12-19,P0017
Employer_47,1339,405.33,2023-04-02,P0055
Employer_20,1152,999.96,2024-08-19,P0031
Employer_2,2588,1851.01,2023-01-09,P0042
Employer_41,2421,1997.68,2024-09-18,P0053
Employer_19,2467,576.22,2024-06-06,P0010
Employer_37,1426,1877.58,2024-02-18,P0046
Employer_18,3251,596.64,2023-05-11,P0020
Employer_16,2135,885.7,2023-10-29,P0049
Employer_4,3372,1768.05,2023-03-05,P0009
Employer_12,1949,1593.73,2024-01-14,P0015
Employer_29,3998,1729.23,2024-07-16,P0039
Employer_7,2373,1620.49,2023-02-24,P0002
Employer_14,3030,546.62,2023-01-01,P0004
Employer_12,3986,1161.71,2024-12-21,P0052
Employer_35,1956,831.98,2024-07-27,P0024
Employer_5,2701,973.45,2025-04-20,P0018
Employer_17,3941,392.52,2024-01-03,P0011
Employer_42,3482,699.96,2023-04-23,P0037
Employer_32,2303,1729.53,2023-10-16,P0026
Employer_10,1370,1805.36,2023-02-01,P0008
Employer_43,3980,1259.29,2023-08-29,P0022
Employer_17,3296,1046.71,2024-03-18,P0052
Employer_5,3938,1454.4,2024-12-20,P0005
Employer_45,3228,1256.82,2024-08-27,P0002
Employer_42,1702,1968.98,2024-02-08,P0005
Employer_9,2674,461.17,2024-10-02,P0035
Employer_49,3125,953.18,2023-11-22,P0032
Employer_33,3966,1844.66,2024-12-29,P0044
Employer_36,3932,1838.0,2024-01-27,P0019
Employer_36,3383,1041.16,2024-02-20,P0039
Employer_18,1049,356.14,2024-01-26,P0051
Employer_9,3132,1648.42,2024-03-21,P0004
Employer_29,3742,1211.81,2024-07-12,P0023
Employer_50,3051,1569.02,2023-08-05,P0046
Employer_14,1992,978.79,2024-11-09,P0019
Employer_25,3364,487.38,2023-06-27,P0026
Employer_15,2134,145.58,2024-05-01,P0058
Employer_6,2357,1162.36,2023-05-23,P0050
Employer_42,2874,405.99,2023-07-12,P0026
Employer_29,1762,455.56,2024-07-22,P0007
Employer_15,3659,928.98,2024-01-29,P0032
Employer_29,2004,939.95,2024-01-04,P0047
Employer_4,3961,621.34,2024-03-03,P0053
Employer_18,3846,350.65,2023-06-07,P0033
Employer_50,3166,1895.41,2023-10-23,P0044
Employer_49,1349,350.12,2024-11-17,P0026
Employer_44,3964,766.47,2023-05-09,P0024
Employer_39,1686,679.25,2023-05-18,P0051
Employer_16,1541,1746.04,2023-01-12,P0059
Employer_11,1360,879.12,2023-03-15,P0023
Employer_14,3755,335.68,2024-10-25,P0038
Employer_3,3732,119.5,2023-01-17,P0026
Employer_50,3377,1471.7,2023-05-28,P0060
Employer_42,3266,1457.55,2025-01-08,P0045
Employer_38,3255,893.79,2024-05-13,P0031
Employer_45,2693,339.99,2024-11-04,P0006
Employer_42,3892,806.1,2024-03-23,P0045
Employer_18,1084,1220.78,2023-05-20,P0031
Employer_20,1684,1437.49,2023-03-28,P0047
Employer_48,1244,248.66,2023-05-21,P0048
Employer_25,3919,1156.98,2024-10-19,P0040
Employer_38,2358,624.64,2025-04-05,P0045
Employer_13,1595,1272.81,2024-03-01,P0045
Employer_4,3732,1331.47,2024-04-11,P0060
Employer_14,2156,1830.15,2025-03-18,P0052
Employer_33,2823,879.72,2024-12-13,P0052
Employer_28,2797,1121.42,2024-09-10,P0012
Employer_37,1349,609.61,2024-03-11,P0051
Employer_8,3329,644.46,2024-09-30,P0017
Employer_44,3340,187.46,2023-07-04,P0026
Employer_34,2292,643.53,2024-04-10,P0003
Employer_44,2884,221.27,2024-06-05,P0015
Employer_5,2560,1931.44,2024-03-10,P0049
Employer_5,1983,1286.1,2024-07-19,P0038
Employer_31,3067,428.98,2025-04-19,P0024
Employer_45,3806,321.86,2024-04-05,P0051
Employer_9,2863,803.23,2024-01-29,P0030
Employer_42,2979,684.53,2023-12-30,P0044
Employer_32,2736,630.58,2023-08-20,P0036
Employer_33,3452,989.57,2023-07-10,P0053
Employer_3,2138,1834.46,2024-03-10,P0055
Employer_30,2918,1179.3,2024-09-11,P0044
